volume,category,title,source_unit,content_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,tags,booklet,chapter,topic
第二冊,演化與生物多樣性,生物分類,自然第二冊_演化與生物多樣性_生物分類,5.根據此索表，圖(二)的昆和下列哪一種昆的關係最為親近？,(A)(乙),()(E),(C)(T),(D)(戊),C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物分類 | 自然第二冊_演化與生物多樣性_生物分類,第二冊,演化與生物多樣性,生物分類
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,自然／第 2 冊／演化與生物多樣性／生物演化的理論 ／【答案卷】 達爾文研究加拉巴哥群島的鷽鳥，發現不同島上的鷽鳥，其體型相似，但嘴型卻有差異。下列哪一個 解釋較接近達爾文的理論？,有人引進不同的鷽鳥至不同的島上,嘴型不同的鷽鳥會因被排斥而孤立生存,物以類聚的結果,島上的環境不同，能適應而生存下來的鷽鳥因而不同,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,關於地球上生物的演變過程敘述，正確的是？,三葉蟲是地球上最早出現的生物,從鳥類和哺乳類出現的時期起，稱為「新生代」,植物比動物更早發展出適應陸地生活的構造,現在生存的生物已經是最能適應地球環境的，所以生物不會再演化了,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,植物比動物更早發展出適應陸地生活的構造 現在生存的生物已經是最能適應地球環境的，所以生物不會再演化了 電影『冰原歷險記2』裡敘述：比第一集更努力找松果的小松鼠奎特，以及長毛象蠻尼、劍齒虎迪亞 哥、樹獺喜德等，在溫度上升、巨大冰壩即將崩解時，前往另一個山谷避難，並且遇上了自以為是負鼠的長毛,前寒武紀,古生代,中生代,新生代,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,象愛莉…等的情形。請問這部電影描述的是哪一時期可能發生的事？ 達爾文認為生物演化的主要原因是？,大自然對生物個體的遺傳差異進行選擇作用,生物體適應環境能力愈強，演化速度愈快,為了生存，生物會想辦法改變性狀,生物體經常使用的器官，會愈來愈發達,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,英國在工業革命後，工廠數目增多，排放大量黑煙及污染物，將樹幹染成黑色。停在樹幹上的深、淺 兩種體色的胡椒蛾及牠們的天敵鳥類，在這種情況下，會有怎樣的改變？,黑煙將蛾燻黑，鳥類看不到蛾，全都餓死了,深色蛾較不易被鳥發現，被吃的機率降低,結果與達爾文的『天擇說』不符合,工廠排出的黑煙可以使胡椒蛾控制體色的基因產生改變,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,工廠排出的黑煙可以使胡椒蛾控制體色的基因產生改變 下列何種敘述較符合達爾文提出的演化學說？,為了生存，生物會想辦法改變性狀,經常打籃球，可以長得更高,上帝創造出所有的生物,人類和猿猴、猩猩有共同祖先,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,達爾文年輕時搭乘『小獵犬號』，展開歷時5年的環球航行，途經加拉巴哥群島，發現許多鬣蜥、象龜 及鷽鳥…。他認為各群島上的鷽鳥最早都來自南美洲大陸，由於各島上的食物不同，鳥喙性狀利於攝食的，便 可生存下來，經過長久時間，每個島上鷽鳥的鳥喙性狀就有差異。達爾文對自然科學的貢獻在於？,歸納出遺傳法則,提出生物演化的觀點,命名『細胞』,創立生物分類方法,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,珊瑚為何會有各種美麗的顏色？,人為培育出來的~人擇,這些顏色可保護珊瑚不被天敵發現~天擇,只是共生藻類的顏色,珊瑚可利用這些色素吸收日光，行光合作用。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,珊瑚可利用這些色素吸收日光，行光合作用。 最近有藝人藉割除副乳增加螢幕曝光率，副乳雖然有乳頭但因為不具哺乳的功能，所以是一種,印痕現象,痕跡器官,生痕器官,突變,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,(甲)創造論(乙)用進廢退說(丙)天擇說。請將這三種學說按照發表的順序，由先至後排列：,乙丙甲,乙甲丙,甲丙乙,甲乙丙,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,下列何種因素導致物種的演化加快？,天擇,自然環境的改變,人為的培育,生物的過度繁殖,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,(甲)生存競爭；(乙)自然淘汰；(丙)個體差異；(丁)大量繁殖。達爾文對演化的觀點，其發生順序應為,甲乙丙丁,丙丁甲乙,丁乙甲丙,丁丙甲乙,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,抗生素的濫用，使許多細菌已具有抗藥性，日後抗生素若管制使用，則細菌族群中可抗藥性的細菌比 例會,消失，因為細菌會主動移除沒有用的性狀,不變，因為天擇的因素已經消失,變少，回復未使用抗生素前的比例,變多，因為抗藥性個體較優越,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,達爾文演化論中，物種演化的原始動力是？,遺傳變異,大量繁殖,生存競爭,適者生存,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,以達爾文觀點來看，為何大部份蛙類都是背部綠色而腹部是白色？,在草叢間活動不易被捕食,容易吸引異性方便求偶,經常食用綠色植物累積的色素沉澱,為了行光合作用,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,有關生物演化的方向何者錯誤?,卵生變胎生,簡單變複雜,小型卵變大型卵,體外受精變體內受精,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,依照演化的觀點，下列何種生物可能最早登陸?,青蛙,昆蟲,蘚苔,蘇鐵,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,竹節蟲長相似竹節是,天擇後突變,突變後生存競爭,競爭後突變,環境改變後突變的結果,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,以演化的觀點來看，下列哪一項趨勢是不合理的？,由單細胞生物演化為多細胞生物,由少數物種演變到多數物種,由構造簡單的生物演化為構造複雜的生物,由體型小的生物演化為體型大的生物,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
第二冊,演化與生物多樣性,生物演化的理論,自然第二冊_演化與生物多樣性_生物演化的理論,臺北樹蛙其綠色的體色和棲地顏色非常相似，稱為保護色。藉著保護色，臺北樹蛙能逃避天敵的捕 食。請問形成保護色的演化機制是什麼呢？,性狀改變後，經天擇的結果,性狀改變後，經人擇的結果,天擇後，經性狀改變的結果,人擇後，經性狀改變的結果,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,生物演化的理論 | 自然第二冊_演化與生物多樣性_生物演化的理論,第二冊,演化與生物多樣性,生物演化的理論
